color_mean_R,color_std_R,color_skew_R,color_mean_G,color_std_G,color_skew_G,color_mean_B,color_std_B,color_skew_B,color_hist_R_0,color_hist_R_1,color_hist_R_2,color_hist_R_3,color_hist_R_4,color_hist_R_5,color_hist_R_6,color_hist_R_7,color_hist_R_8,color_hist_R_9,color_hist_R_10,color_hist_R_11,color_hist_R_12,color_hist_R_13,color_hist_R_14,color_hist_R_15,color_hist_R_16,color_hist_R_17,color_hist_R_18,color_hist_R_19,color_hist_R_20,color_hist_R_21,color_hist_R_22,color_hist_R_23,color_hist_R_24,color_hist_R_25,color_hist_R_26,color_hist_R_27,color_hist_R_28,color_hist_R_29,color_hist_R_30,color_hist_R_31,color_hist_G_0,color_hist_G_1,color_hist_G_2,color_hist_G_3,color_hist_G_4,color_hist_G_5,color_hist_G_6,color_hist_G_7,color_hist_G_8,color_hist_G_9,color_hist_G_10,color_hist_G_11,color_hist_G_12,color_hist_G_13,color_hist_G_14,color_hist_G_15,color_hist_G_16,color_hist_G_17,color_hist_G_18,color_hist_G_19,color_hist_G_20,color_hist_G_21,color_hist_G_22,color_hist_G_23,color_hist_G_24,color_hist_G_25,color_hist_G_26,color_hist_G_27,color_hist_G_28,color_hist_G_29,color_hist_G_30,color_hist_G_31,color_hist_B_0,color_hist_B_1,color_hist_B_2,color_hist_B_3,color_hist_B_4,color_hist_B_5,color_hist_B_6,color_hist_B_7,color_hist_B_8,color_hist_B_9,color_hist_B_10,color_hist_B_11,color_hist_B_12,color_hist_B_13,color_hist_B_14,color_hist_B_15,color_hist_B_16,color_hist_B_17,color_hist_B_18,color_hist_B_19,color_hist_B_20,color_hist_B_21,color_hist_B_22,color_hist_B_23,color_hist_B_24,color_hist_B_25,color_hist_B_26,color_hist_B_27,color_hist_B_28,color_hist_B_29,color_hist_B_30,color_hist_B_31,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_18,lbp_19,lbp_20,lbp_21,lbp_22,lbp_23,lbp_24,lbp_25,haralick_contrast,haralick_dissimilarity,haralick_homogeneity,haralick_energy,haralick_correlation,shape_area,shape_perimeter,shape_circularity,shape_asymmetry,shape_border_irregularity,image_name
0.5286496,0.35890085,-0.6340757,0.43919444,0.30847475,-0.45124817,0.42038924,0.31047028,-0.26616415,28471.0,7.0,11.0,7.0,3.0,5.0,3.0,0.0,3.0,3.0,2.0,16.0,47.0,207.0,402.0,580.0,855.0,1077.0,1209.0,1643.0,2191.0,3228.0,4534.0,6255.0,7937.0,9074.0,8953.0,6847.0,4396.0,1794.0,240.0,0.0,28493.0,9.0,2.0,5.0,26.0,71.0,175.0,306.0,451.0,640.0,771.0,917.0,1125.0,1263.0,1511.0,2088.0,2591.0,3379.0,3890.0,4721.0,6029.0,6667.0,6580.0,6718.0,5435.0,3676.0,1789.0,633.0,39.0,0.0,0.0,0.0,28529.0,104.0,190.0,258.0,389.0,553.0,663.0,694.0,859.0,923.0,1001.0,1249.0,1561.0,1795.0,2023.0,2424.0,2779.0,2974.0,3503.0,4097.0,4790.0,4784.0,5162.0,5263.0,5032.0,3942.0,2614.0,1253.0,538.0,54.0,0.0,0.0,3005,1828,1210,940,874,808,847,935,1049,1200,1340,1387,1428,2568,1276,2226,921,1992,690,671,694,787,1025,1764,27904,30631,1304.80788700565,16.53412429378531,0.3406727547404974,0.28906865883539024,0.9019572936368095,60768.5,1173.040755867958,0.5549606339847688,0.9955036821469843,0.9894329791997395,ISIC_0021504.jpg
0.45169592,0.3126114,-0.50079566,0.3666504,0.26831797,-0.24925834,0.345347,0.27316022,-0.04145933,28471.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,51.0,175.0,443.0,626.0,965.0,1242.0,1488.0,1939.0,2610.0,3502.0,4364.0,5380.0,6026.0,6284.0,6525.0,6448.0,5619.0,3988.0,2103.0,1012.0,443.0,172.0,84.0,14.0,28477.0,49.0,153.0,278.0,468.0,635.0,826.0,977.0,1172.0,1376.0,1620.0,1834.0,2274.0,2833.0,3680.0,4509.0,5135.0,5432.0,5544.0,5512.0,5233.0,4262.0,3349.0,2232.0,1177.0,516.0,251.0,127.0,60.0,6.0,2.0,1.0,29841.0,707.0,897.0,1005.0,1088.0,1042.0,1119.0,1109.0,1159.0,1404.0,1562.0,1856.0,2243.0,2696.0,3285.0,3927.0,4683.0,4914.0,4880.0,4598.0,4012.0,3319.0,2714.0,2337.0,1674.0,1171.0,509.0,193.0,41.0,12.0,2.0,1.0,3361,1783,1220,975,870,784,871,893,997,1176,1311,1559,1593,2677,1290,2239,900,2040,783,832,929,1090,1299,1569,28240,28719,1533.0485423728815,21.948338983050846,0.3240056642195543,0.2890026148863581,0.8476634145259371,61132.0,925.5188980102539,0.8968253723942032,0.9999519934842364,0.9953514877681443,ISIC_0022192.jpg
0.52715707,0.35800996,-0.63831526,0.4405096,0.30582726,-0.5370217,0.42567733,0.3019235,-0.4598334,28471.0,0.0,0.0,0.0,0.0,2.0,38.0,61.0,66.0,78.0,154.0,116.0,161.0,216.0,222.0,317.0,515.0,895.0,1261.0,1564.0,1866.0,2651.0,4689.0,7283.0,9123.0,9873.0,8771.0,6247.0,3829.0,1280.0,245.0,6.0,28493.0,104.0,166.0,172.0,180.0,216.0,223.0,198.0,184.0,191.0,246.0,411.0,746.0,973.0,1262.0,1560.0,1777.0,2232.0,3616.0,6380.0,8496.0,9499.0,9269.0,6885.0,3867.0,2037.0,548.0,69.0,0.0,0.0,0.0,0.0,28571.0,185.0,340.0,388.0,317.0,282.0,214.0,204.0,252.0,365.0,575.0,831.0,1046.0,1282.0,1461.0,1558.0,1856.0,2919.0,4761.0,6418.0,7921.0,8649.0,7632.0,5631.0,4133.0,1876.0,329.0,4.0,0.0,0.0,0.0,0.0,3515,2092,1422,1145,1002,820,790,756,791,893,953,1168,1216,2277,850,1920,634,1775,443,468,509,598,1142,2167,28586,32068,1145.5173785310733,15.723887005649722,0.3553574047545465,0.28917089211286634,0.9126552597672102,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0023924.jpg
0.51013,0.34359524,-0.6745406,0.3757575,0.26286575,-0.5106336,0.2782614,0.20298567,-0.34799442,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33.0,39.0,81.0,181.0,346.0,566.0,717.0,766.0,711.0,720.0,778.0,1367.0,3522.0,8103.0,12431.0,12944.0,9781.0,5809.0,1991.0,535.0,79.0,21.0,2.0,28552.0,106.0,199.0,355.0,562.0,690.0,735.0,639.0,526.0,447.0,385.0,342.0,440.0,749.0,1382.0,3070.0,6571.0,11447.0,12867.0,10506.0,6189.0,2296.0,671.0,198.0,42.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,30341.0,1009.0,943.0,624.0,481.0,467.0,578.0,606.0,895.0,1348.0,2561.0,4634.0,8327.0,10783.0,11133.0,8311.0,4407.0,1630.0,540.0,256.0,76.0,26.0,16.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3793,1957,1477,1087,799,737,628,655,731,767,789,902,836,2017,815,1925,685,1828,634,790,831,1108,1376,1791,28553,32489,804.4218983050848,12.034214689265538,0.3567200419534588,0.2893053543393401,0.9190002386028245,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0036333.jpg
0.5179298,0.34580764,-0.7147253,0.36706993,0.24892676,-0.5418502,0.29082444,0.19497348,-0.5534457,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,39.0,135.0,309.0,516.0,1000.0,2345.0,4684.0,9271.0,13228.0,11454.0,7908.0,6066.0,3464.0,1022.0,85.0,1.0,0.0,28471.0,0.0,1.0,0.0,7.0,17.0,16.0,24.0,42.0,151.0,371.0,944.0,1896.0,3543.0,6534.0,10283.0,11030.0,7875.0,4870.0,4141.0,4137.0,3267.0,1845.0,455.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,28471.0,0.0,2.0,15.0,42.0,103.0,262.0,511.0,787.0,1677.0,3533.0,6555.0,11515.0,13732.0,10107.0,6250.0,3711.0,2024.0,593.0,79.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3302,1980,1293,953,854,769,731,756,733,849,897,1027,1027,2148,860,1998,740,1840,645,725,800,912,1332,1765,28304,32760,583.4476158192091,10.256587570621468,0.3644614208950036,0.28928139930465163,0.9377654001360991,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0036247.jpg
0.59797835,0.40733734,-0.65151983,0.5193017,0.36837023,-0.4770711,0.540905,0.38799056,-0.47441837,28471.0,0.0,0.0,11.0,25.0,41.0,64.0,53.0,75.0,77.0,87.0,81.0,120.0,190.0,229.0,199.0,198.0,239.0,235.0,327.0,417.0,646.0,1179.0,2049.0,3368.0,4755.0,5649.0,6409.0,8153.0,8729.0,9727.0,6940.0,28548.0,97.0,129.0,177.0,197.0,245.0,262.0,270.0,264.0,283.0,268.0,300.0,316.0,432.0,500.0,581.0,759.0,1121.0,1716.0,2518.0,2794.0,3292.0,3296.0,3653.0,4659.0,5829.0,7136.0,7201.0,6464.0,4713.0,1839.0,141.0,28695.0,176.0,234.0,269.0,351.0,374.0,327.0,317.0,338.0,327.0,302.0,320.0,336.0,263.0,256.0,302.0,391.0,523.0,698.0,1039.0,1648.0,2328.0,2984.0,3409.0,3811.0,5083.0,6367.0,7196.0,7551.0,6733.0,5032.0,1981.0,3114,1555,1465,1115,1001,920,932,952,1092,1125,1294,1479,1459,2569,1253,2375,1120,2181,961,986,1032,1288,1385,1378,27972,27997,1051.4496949152544,12.46960451977401,0.36610235050383744,0.28918115129045757,0.9434219998110944,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0018179.jpg
0.4632007,0.3144926,-0.6093637,0.35295996,0.2544666,-0.32597494,0.2998519,0.2275611,-0.13150756,28471.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,84.0,204.0,238.0,374.0,644.0,920.0,1353.0,1931.0,2490.0,3248.0,4678.0,6549.0,8394.0,9809.0,8989.0,6423.0,3645.0,1284.0,212.0,41.0,4.0,0.0,0.0,28513.0,91.0,154.0,243.0,293.0,589.0,813.0,1105.0,1432.0,1711.0,1992.0,2320.0,2288.0,2567.0,2895.0,3949.0,5451.0,7106.0,8319.0,7719.0,5721.0,3134.0,1129.0,280.0,91.0,51.0,32.0,8.0,2.0,2.0,0.0,0.0,29022.0,398.0,625.0,839.0,1193.0,1501.0,1783.0,2014.0,2149.0,2305.0,2386.0,2587.0,3187.0,4035.0,5465.0,6687.0,7016.0,6425.0,5106.0,3126.0,1395.0,417.0,127.0,79.0,51.0,28.0,26.0,16.0,7.0,3.0,2.0,0.0,3762,1982,1461,1018,863,691,685,674,735,732,768,885,940,2041,922,1996,824,1954,717,831,956,1114,1379,1747,28467,31856,914.326350282486,14.49645197740113,0.33936549970630064,0.2890904455524703,0.9002564571120402,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0024135.jpg
0.52803886,0.37331867,-0.4684013,0.359243,0.27350166,-0.1701358,0.33997193,0.26662815,-0.11076822,28471.0,0.0,0.0,15.0,27.0,34.0,108.0,156.0,254.0,389.0,544.0,721.0,988.0,1049.0,997.0,841.0,818.0,823.0,928.0,1168.0,1585.0,2204.0,3033.0,4168.0,5135.0,6359.0,6988.0,7038.0,6011.0,4630.0,2899.0,1127.0,28568.0,234.0,490.0,946.0,1277.0,1437.0,1429.0,1140.0,1016.0,940.0,1029.0,1347.0,1688.0,2258.0,2899.0,3658.0,4626.0,5214.0,5844.0,5828.0,5321.0,4643.0,3649.0,2443.0,1334.0,592.0,129.0,17.0,4.0,0.0,0.0,0.0,28793.0,531.0,1360.0,1870.0,1825.0,1560.0,1055.0,720.0,578.0,720.0,976.0,1331.0,1800.0,2500.0,3391.0,4260.0,5347.0,5789.0,5891.0,5635.0,4844.0,3949.0,2667.0,1525.0,806.0,237.0,33.0,5.0,2.0,0.0,0.0,0.0,3690,1812,1525,1031,764,767,741,774,815,812,967,1009,1098,2267,1018,2029,809,1941,745,778,855,1110,1471,1706,28020,31446,873.245559322034,15.81324293785311,0.32779603010029745,0.28812513673283174,0.9249380778411297,61116.5,932.2468198537827,0.8837033842612083,0.9988464134905777,0.9951072178712734,ISIC_0019049.jpg
0.613961,0.42052507,-0.62895596,0.5093777,0.39199844,-0.19372082,0.43094453,0.37386733,0.1752803,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,65.0,182.0,229.0,247.0,258.0,274.0,277.0,307.0,367.0,442.0,555.0,771.0,928.0,1062.0,1375.0,1688.0,2238.0,3125.0,4356.0,5861.0,8259.0,10443.0,7943.0,28813.0,271.0,344.0,360.0,423.0,469.0,584.0,635.0,849.0,928.0,1046.0,1015.0,957.0,936.0,931.0,1003.0,1089.0,1287.0,1377.0,1715.0,1936.0,2161.0,2353.0,2502.0,2601.0,3025.0,3734.0,4060.0,4655.0,3750.0,2369.0,2661.0,30593.0,932.0,1150.0,1221.0,1209.0,1265.0,1264.0,1140.0,1126.0,1107.0,1163.0,1216.0,1322.0,1389.0,1704.0,1804.0,1989.0,1961.0,1762.0,1726.0,1758.0,1942.0,2113.0,2133.0,2161.0,2323.0,2802.0,2760.0,2034.0,1461.0,1814.0,2853.0,2670,1443,1205,984,963,880,894,911,990,1019,1056,1124,1085,2242,972,2099,901,2158,928,961,1117,1345,1599,1429,32704,26321,1648.064813559322,15.237514124293785,0.42188240826368106,0.30042908794914036,0.9166555507251438,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0017702.jpg
0.5140315,0.35250983,-0.5657975,0.3487147,0.25571072,-0.19352125,0.32847846,0.25880662,0.017831312,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,47.0,197.0,293.0,506.0,781.0,1029.0,1530.0,2267.0,3223.0,4224.0,4779.0,5427.0,5974.0,5776.0,6146.0,5888.0,5220.0,4194.0,2753.0,1088.0,168.0,28471.0,2.0,8.0,102.0,283.0,564.0,820.0,1136.0,1622.0,2061.0,2479.0,3088.0,3944.0,4447.0,4444.0,4468.0,4552.0,4006.0,4469.0,4540.0,4528.0,4023.0,3109.0,1882.0,771.0,178.0,3.0,0.0,0.0,0.0,0.0,0.0,28603.0,222.0,478.0,855.0,1156.0,1717.0,1970.0,2224.0,2507.0,2619.0,2477.0,2468.0,2583.0,2866.0,3215.0,3428.0,3403.0,3657.0,3936.0,4282.0,4711.0,4557.0,3382.0,1786.0,750.0,144.0,4.0,0.0,0.0,0.0,0.0,0.0,3581,1986,1338,943,788,768,795,804,819,929,986,1008,934,2153,822,2039,811,2002,762,871,943,1148,1393,1558,28306,31513,855.2741468926554,14.949672316384179,0.3379238437186041,0.2890317234554891,0.916368632505527,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0019883.jpg
0.5614813,0.38213187,-0.62521094,0.33572483,0.24495839,-0.22692102,0.23287687,0.19404882,0.21579279,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,50.0,155.0,288.0,458.0,619.0,979.0,1375.0,2091.0,2634.0,3448.0,4115.0,4752.0,5579.0,6638.0,7449.0,8102.0,6683.0,4162.0,1579.0,28531.0,47.0,129.0,221.0,403.0,561.0,811.0,1141.0,1645.0,2201.0,3018.0,3455.0,3898.0,4052.0,4449.0,4656.0,5094.0,5573.0,5772.0,4985.0,3910.0,3019.0,1759.0,561.0,93.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,30470.0,1214.0,1898.0,2357.0,3023.0,3178.0,3165.0,2973.0,3069.0,3068.0,3478.0,4148.0,4679.0,5096.0,5222.0,4473.0,3374.0,2712.0,1529.0,611.0,198.0,52.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3063,1585,1271,1091,940,975,1064,1199,1321,1335,1540,1613,1642,2680,1449,2450,1236,2292,1032,1000,938,1058,1212,1392,27720,26902,1079.186757062147,16.969468926553674,0.32840776525642773,0.2890233446070681,0.8901312536208201,61090.0,942.4894604682922,0.8642253167919232,0.9974717366715662,0.9946757412442809,ISIC_0021449.jpg
0.498604,0.34540442,-0.5289198,0.35995045,0.28472623,-0.0073067453,0.30515847,0.2715845,0.32247078,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,253.0,659.0,1208.0,1635.0,1985.0,2085.0,2003.0,1945.0,2086.0,2088.0,2556.0,3417.0,5121.0,7830.0,9867.0,9326.0,5832.0,1528.0,60.0,1.0,1.0,28471.0,3.0,42.0,276.0,890.0,1967.0,2849.0,3105.0,2773.0,2153.0,1714.0,1556.0,1653.0,1914.0,2118.0,2040.0,2044.0,2142.0,2233.0,2735.0,4742.0,7106.0,7134.0,5371.0,2593.0,365.0,11.0,0.0,0.0,0.0,0.0,0.0,28600.0,433.0,1404.0,2810.0,4072.0,4447.0,3636.0,2497.0,1924.0,1600.0,1648.0,1560.0,1490.0,1321.0,1157.0,1201.0,1400.0,1726.0,2360.0,3929.0,5953.0,6391.0,4999.0,2802.0,607.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2917,1544,1049,972,964,1000,1039,1079,1208,1457,1589,1751,1703,2846,1448,2532,1231,2199,953,950,911,999,1171,1321,27673,27494,1031.5723163841806,12.671050847457625,0.3576594981652423,0.28912042098427676,0.9087661610084172,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0036121.jpg
0.37808463,0.37728432,0.3813381,0.19110245,0.20351522,0.642073,0.14030735,0.14514257,0.84224683,31063.0,3859.0,4513.0,2332.0,2406.0,1289.0,995.0,954.0,1039.0,980.0,867.0,823.0,752.0,708.0,719.0,754.0,836.0,922.0,929.0,1017.0,1072.0,1184.0,1388.0,1893.0,2318.0,2860.0,3709.0,4372.0,4494.0,3972.0,2860.0,1292.0,36723.0,9074.0,3395.0,1532.0,1447.0,1404.0,1525.0,1690.0,1787.0,1958.0,2208.0,2409.0,2842.0,3705.0,4426.0,4445.0,3789.0,2970.0,1623.0,783.0,216.0,38.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33134.0,11633.0,5441.0,4072.0,2991.0,2822.0,2986.0,2748.0,3115.0,3840.0,4243.0,4116.0,3572.0,2618.0,1534.0,704.0,322.0,87.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2393,1122,1086,1076,990,1122,1143,1373,1553,1717,1988,2247,2216,3482,1955,2954,1426,2480,1140,1103,1073,1180,1302,1227,29137,21515,803.6130621468927,13.218418079096045,0.3762565643728348,0.27698138575110604,0.899308764816869,61134.0,925.5188980102539,0.8968547130135973,1.0,0.9953759484190302,ISIC_0017460.jpg
0.37199914,0.33742213,0.3729838,0.18847913,0.19954346,0.9977493,0.1254713,0.13521889,1.455024,28471.0,861.0,3209.0,2048.0,2403.0,1621.0,1399.0,1469.0,1567.0,1599.0,1651.0,1828.0,1785.0,1849.0,1969.0,1915.0,1914.0,1985.0,2097.0,2139.0,2271.0,2287.0,2375.0,2433.0,2259.0,2182.0,2016.0,1829.0,1741.0,1746.0,1574.0,1192.0,33258.0,6366.0,4274.0,3080.0,3026.0,3179.0,3243.0,3225.0,3379.0,3199.0,3297.0,3115.0,2773.0,2437.0,1944.0,1680.0,1293.0,1286.0,1194.0,1158.0,1009.0,975.0,638.0,390.0,244.0,172.0,119.0,40.0,7.0,0.0,0.0,0.0,35099.0,6290.0,7272.0,6648.0,6045.0,5486.0,4903.0,3978.0,3070.0,2241.0,1698.0,1245.0,964.0,985.0,974.0,884.0,723.0,573.0,408.0,234.0,152.0,70.0,33.0,13.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3575,1561,1405,1172,898,884,884,970,1051,1084,1254,1336,1335,2647,1336,2460,1180,2395,1130,1148,1086,1307,1447,1482,27389,27584,1383.277378531073,19.733491525423727,0.32982770119655547,0.23934353546918613,0.7999839388574238,61115.0,938.0041791200638,0.8728671182363996,0.999403456387905,0.9950665928555147,ISIC_0017474.jpg
0.442604,0.3386639,-0.062215257,0.2695807,0.23730712,0.43718848,0.2307343,0.21157224,0.5700133,28471.0,0.0,0.0,0.0,0.0,17.0,207.0,482.0,1020.0,1613.0,2166.0,2624.0,3034.0,2991.0,3030.0,2885.0,2562.0,2119.0,1843.0,1802.0,1882.0,2054.0,2165.0,2587.0,3234.0,3764.0,4252.0,4101.0,3551.0,2673.0,1746.0,759.0,28567.0,476.0,1423.0,2570.0,3442.0,4201.0,4547.0,3907.0,3336.0,2683.0,2055.0,1980.0,2030.0,1965.0,2152.0,2615.0,3085.0,3380.0,3506.0,3374.0,2943.0,2405.0,1769.0,1020.0,452.0,105.0,12.0,0.0,0.0,0.0,0.0,0.0,28899.0,991.0,2858.0,4292.0,5504.0,5584.0,4426.0,3234.0,2276.0,1786.0,1688.0,1813.0,2151.0,2531.0,3077.0,3555.0,3721.0,3437.0,2897.0,2324.0,1655.0,906.0,305.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3373,1746,1394,974,725,756,714,691,755,922,1042,1146,1326,2454,1106,2201,854,2028,765,708,766,1013,1370,1646,27723,31802,829.003570621469,14.889717514124296,0.3298667628233622,0.2857930085161011,0.9070606796077686,61016.0,997.9453041553497,0.7699102819318256,0.9916415205572174,0.9937216517511788,ISIC_0020233.jpg
0.4974947,0.3398809,-0.5815248,0.3588898,0.2570992,-0.29676306,0.27918547,0.21608879,0.010590667,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,96.0,203.0,353.0,565.0,835.0,1259.0,1806.0,2735.0,3814.0,4902.0,5640.0,6351.0,6610.0,6858.0,6749.0,5443.0,3715.0,2239.0,1121.0,197.0,3.0,28471.0,14.0,32.0,71.0,111.0,260.0,423.0,728.0,975.0,1603.0,2157.0,2774.0,3281.0,3872.0,4614.0,5283.0,5367.0,5395.0,5484.0,5343.0,4892.0,3768.0,2444.0,1420.0,729.0,373.0,112.0,4.0,0.0,0.0,0.0,0.0,28814.0,408.0,729.0,1012.0,1378.0,1896.0,2237.0,2424.0,2773.0,3389.0,3973.0,4176.0,4597.0,4872.0,5065.0,4991.0,5035.0,4445.0,3273.0,1962.0,1154.0,679.0,438.0,234.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2857,1406,1201,1072,1067,1192,1273,1446,1531,1636,1784,1839,1670,2814,1472,2451,1211,2183,1005,1012,1032,1080,1225,1356,27535,25650,966.8153559322035,16.990971751412435,0.3266022579546768,0.2856806730705979,0.9005215787653562,60872.5,1019.5016529560089,0.735961564357622,0.9851476515089541,0.99111823895275,ISIC_0021448.jpg
0.60256016,0.4110675,-0.6369941,0.42558962,0.3094913,-0.35687873,0.39622703,0.30205554,-0.23267928,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,45.0,96.0,142.0,166.0,245.0,281.0,379.0,445.0,569.0,669.0,918.0,1127.0,1386.0,1773.0,2264.0,3088.0,4293.0,5892.0,7758.0,9157.0,8953.0,6127.0,28885.0,167.0,199.0,254.0,328.0,378.0,460.0,547.0,678.0,798.0,922.0,1135.0,1268.0,1325.0,1482.0,1775.0,2354.0,2724.0,3487.0,4412.0,5360.0,6273.0,7065.0,6828.0,5567.0,3478.0,1432.0,396.0,23.0,0.0,0.0,0.0,30186.0,400.0,494.0,626.0,711.0,836.0,960.0,908.0,899.0,935.0,1011.0,983.0,1131.0,1243.0,1437.0,1801.0,2404.0,3146.0,3982.0,4921.0,5758.0,6501.0,6511.0,5604.0,3852.0,1940.0,699.0,110.0,11.0,0.0,0.0,0.0,4481,2325,1761,1126,824,674,597,539,509,492,519,580,626,1733,471,1639,463,1640,497,508,623,998,1544,2130,28957,33744,1330.6569604519777,18.1565988700565,0.3291100008546087,0.2859330131703643,0.908278732633585,60780.0,1176.5138456821442,0.551793365953457,0.9552580928669072,0.9898861582058924,ISIC_0016804.jpg
0.4389539,0.29587942,-0.63830847,0.38845026,0.26908317,-0.5369296,0.3986448,0.27938306,-0.51950794,28471.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,190.0,343.0,385.0,462.0,566.0,735.0,917.0,1606.0,3241.0,5680.0,9833.0,12616.0,10244.0,7267.0,4142.0,2200.0,827.0,195.0,16.0,4.0,0.0,0.0,0.0,28530.0,118.0,196.0,236.0,286.0,335.0,418.0,431.0,387.0,407.0,452.0,481.0,586.0,885.0,1478.0,2918.0,5492.0,9185.0,12024.0,10431.0,7376.0,4524.0,1959.0,708.0,152.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,28765.0,222.0,355.0,372.0,418.0,412.0,296.0,281.0,340.0,344.0,367.0,386.0,459.0,642.0,938.0,1854.0,3700.0,6946.0,10664.0,10944.0,9290.0,6613.0,3566.0,1354.0,414.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0,3822,2171,1347,934,751,593,533,546,544,694,833,1066,1010,2158,854,1827,544,1704,457,560,653,913,1413,1977,28522,33574,585.9476384180791,10.77676836158192,0.3571180639340908,0.2892751150426899,0.9404596247265027,60891.5,939.217382311821,0.8674297111158478,0.9912488877646803,0.9944391821269924,ISIC_0036281.jpg
0.47498697,0.32353383,-0.59015137,0.36314663,0.26121885,-0.2812297,0.3630342,0.26586208,-0.19375049,28471.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,4.0,23.0,111.0,154.0,272.0,382.0,627.0,1167.0,1895.0,2652.0,3729.0,4920.0,5904.0,6834.0,7236.0,7293.0,6722.0,5761.0,3933.0,1510.0,366.0,29.0,0.0,0.0,28471.0,5.0,16.0,105.0,154.0,218.0,328.0,675.0,1152.0,1569.0,2191.0,2760.0,3375.0,4055.0,4312.0,4368.0,4826.0,5282.0,5392.0,5126.0,4666.0,3947.0,3380.0,2217.0,1108.0,271.0,31.0,0.0,0.0,0.0,0.0,0.0,28471.0,6.0,24.0,115.0,188.0,348.0,489.0,783.0,1313.0,1861.0,2362.0,2988.0,3598.0,3859.0,4115.0,4387.0,4630.0,4765.0,4793.0,4517.0,3819.0,3398.0,2991.0,2602.0,1976.0,1170.0,386.0,46.0,0.0,0.0,0.0,0.0,3193,1830,1239,1032,990,951,967,999,1128,1162,1186,1255,1135,2246,984,2021,813,1957,732,738,814,947,1230,1674,28158,30619,729.3246553672318,14.40284745762712,0.33407511280459934,0.28903034069166456,0.9267992646042199,60700.0,1029.543282866478,0.7196301263503448,0.9708874882668154,0.9890181510085704,ISIC_0021714.jpg
